formal_name,gsid,year,month,day,day_hour,hourly_avg
Kathmandu Airport,366,2015,1,17,20,0.3925
Kathmandu Airport,366,2015,1,17,21,0.6525
Kathmandu Airport,366,2015,1,17,22,0.4725
Kathmandu Airport,366,2015,1,17,23,0.4075
Kathmandu Airport,366,2015,1,18,0,0.555
Kathmandu Airport,366,2015,1,18,1,0.43
Kathmandu Airport,366,2015,1,18,2,0.42
Kathmandu Airport,366,2015,1,18,3,0.675
Kathmandu Airport,366,2015,1,18,4,1.1075
Kathmandu Airport,366,2015,1,18,5,0.845
Kathmandu Airport,366,2015,1,18,6,1.2775
Kathmandu Airport,366,2015,1,18,7,1.3175
Kathmandu Airport,366,2015,1,18,8,1.38
Kathmandu Airport,366,2015,1,18,9,2.0175
Kathmandu Airport,366,2015,1,18,10,0.985
Kathmandu Airport,366,2015,1,18,11,0.565
Kathmandu Airport,366,2015,1,18,12,0.3725
Kathmandu Airport,366,2015,1,18,13,0.7525
Kathmandu Airport,366,2015,1,18,14,0.5475
Kathmandu Airport,366,2015,1,18,15,0.755
Kathmandu Airport,366,2015,1,18,16,1.175
Kathmandu Airport,366,2015,1,18,17,0.4075
Kathmandu Airport,366,2015,1,18,18,0.2675
Kathmandu Airport,366,2015,1,18,19,0.3475
Kathmandu Airport,366,2015,1,18,20,0.5125
Kathmandu Airport,366,2015,1,18,21,0.5075
Kathmandu Airport,366,2015,1,18,22,0.3675
Kathmandu Airport,366,2015,1,18,23,0.3925
Kathmandu Airport,366,2015,1,19,0,0.285
Kathmandu Airport,366,2015,1,19,1,0.32
Kathmandu Airport,366,2015,1,19,2,0.375
Kathmandu Airport,366,2015,1,19,3,0.5275
Kathmandu Airport,366,2015,1,19,4,0.905
Kathmandu Airport,366,2015,1,19,5,0.8375
Kathmandu Airport,366,2015,1,19,6,0.765
Kathmandu Airport,366,2015,1,19,7,0.5575
Kathmandu Airport,366,2015,1,19,8,0.815
Kathmandu Airport,366,2015,1,19,9,1.1125
Kathmandu Airport,366,2015,1,19,10,0.86
Kathmandu Airport,366,2015,1,19,11,0.89
Kathmandu Airport,366,2015,1,19,12,0.87
Kathmandu Airport,366,2015,1,19,13,0.705
Kathmandu Airport,366,2015,1,19,14,0.7125
Kathmandu Airport,366,2015,1,19,15,0.53
Kathmandu Airport,366,2015,1,19,16,0.3775
Kathmandu Airport,366,2015,1,19,17,0.2625
Kathmandu Airport,366,2015,1,19,18,0.405
Kathmandu Airport,366,2015,1,19,19,0.5375
Kathmandu Airport,366,2015,1,19,20,0.465
Kathmandu Airport,366,2015,1,19,21,0.45
Kathmandu Airport,366,2015,1,19,22,0.355
Kathmandu Airport,366,2015,1,19,23,0.3175
Kathmandu Airport,366,2015,1,20,0,0.555
Kathmandu Airport,366,2015,1,20,1,0.51
Kathmandu Airport,366,2015,1,20,2,0.3025
Kathmandu Airport,366,2015,1,20,3,0.7325
Kathmandu Airport,366,2015,1,20,4,0.735
Kathmandu Airport,366,2015,1,20,5,1.32
Kathmandu Airport,366,2015,1,20,6,0.8275
Kathmandu Airport,366,2015,1,20,7,1.395
Kathmandu Airport,366,2015,1,20,8,1.34
Kathmandu Airport,366,2015,1,20,9,0.7975
Kathmandu Airport,366,2015,1,20,10,0.99
Kathmandu Airport,366,2015,1,20,11,0.81
Kathmandu Airport,366,2015,1,20,12,0.79
Kathmandu Airport,366,2015,1,20,13,0.44
Kathmandu Airport,366,2015,1,20,14,0.5525
Kathmandu Airport,366,2015,1,20,15,0.695
Kathmandu Airport,366,2015,1,20,16,0.51
Kathmandu Airport,366,2015,1,20,17,0.39
Kathmandu Airport,366,2015,1,20,18,0.23
Kathmandu Airport,366,2015,1,20,19,0.3825
Kathmandu Airport,366,2015,1,20,20,0.53
Kathmandu Airport,366,2015,1,20,21,0.5875
Kathmandu Airport,366,2015,1,20,22,0.8375
Kathmandu Airport,366,2015,1,20,23,0.2425
Kathmandu Airport,366,2015,1,21,0,0.29
Kathmandu Airport,366,2015,1,21,1,0.3825
Kathmandu Airport,366,2015,1,21,2,0.3825
Kathmandu Airport,366,2015,1,21,3,0.6625
Kathmandu Airport,366,2015,1,21,4,0.645
Kathmandu Airport,366,2015,1,21,5,0.9425
Kathmandu Airport,366,2015,1,21,6,1.185
Kathmandu Airport,366,2015,1,21,7,1.07
Kathmandu Airport,366,2015,1,21,8,0.7475
Kathmandu Airport,366,2015,1,21,9,0.91
Kathmandu Airport,366,2015,1,21,10,1.1675
Kathmandu Airport,366,2015,1,21,11,0.86
Kathmandu Airport,366,2015,1,21,12,0.59
Kathmandu Airport,366,2015,1,21,13,1.0075
Kathmandu Airport,366,2015,1,21,14,0.955
Kathmandu Airport,366,2015,1,21,15,0.6575
Kathmandu Airport,366,2015,1,21,16,0.41
Kathmandu Airport,366,2015,1,21,17,0.3325
Kathmandu Airport,366,2015,1,21,18,0.2925
Kathmandu Airport,366,2015,1,21,19,0.425
Kathmandu Airport,366,2015,1,21,20,0.505
Kathmandu Airport,366,2015,1,21,21,0.3825
Kathmandu Airport,366,2015,1,21,22,0.51
Kathmandu Airport,366,2015,1,21,23,0.415
Kathmandu Airport,366,2015,1,22,0,0.5525
Kathmandu Airport,366,2015,1,22,1,0.445
Kathmandu Airport,366,2015,1,22,2,0.0875
Kathmandu Airport,366,2015,1,22,3,0.57
Kathmandu Airport,366,2015,1,22,4,0.6675
Kathmandu Airport,366,2015,1,22,5,0.975
Kathmandu Airport,366,2015,1,22,6,1.385
Kathmandu Airport,366,2015,1,22,7,1.1175
Kathmandu Airport,366,2015,1,22,8,1.1025
Kathmandu Airport,366,2015,1,22,9,1.045
Kathmandu Airport,366,2015,1,22,10,0.7675
Kathmandu Airport,366,2015,1,22,11,1.14
Kathmandu Airport,366,2015,1,22,12,0.7575
Kathmandu Airport,366,2015,1,22,13,0.5025
Kathmandu Airport,366,2015,1,22,14,0.345
Kathmandu Airport,366,2015,1,22,15,0.555
Kathmandu Airport,366,2015,1,22,16,0.615
Kathmandu Airport,366,2015,1,22,17,0.7
Kathmandu Airport,366,2015,1,22,18,0.385
Kathmandu Airport,366,2015,1,22,19,0.4125
Kathmandu Airport,366,2015,1,22,20,0.61
Kathmandu Airport,366,2015,1,22,21,0.85
Kathmandu Airport,366,2015,1,22,22,0.54
Kathmandu Airport,366,2015,1,22,23,1.12
Kathmandu Airport,366,2015,1,23,0,0.79
Kathmandu Airport,366,2015,1,23,1,0.5425
Kathmandu Airport,366,2015,1,23,2,0.485
Kathmandu Airport,366,2015,1,23,3,0.7575
Kathmandu Airport,366,2015,1,23,4,1.12
Kathmandu Airport,366,2015,1,23,5,1.305
Kathmandu Airport,366,2015,1,23,6,1.2575
Kathmandu Airport,366,2015,1,23,7,1.035
Kathmandu Airport,366,2015,1,23,8,1.6875
Kathmandu Airport,366,2015,1,23,9,2.6025
Kathmandu Airport,366,2015,1,23,10,1.2675
Kathmandu Airport,366,2015,1,23,11,1.2825
Kathmandu Airport,366,2015,1,23,12,0.505
Kathmandu Airport,366,2015,1,23,13,0.31
Kathmandu Airport,366,2015,1,23,14,0.4525
Kathmandu Airport,366,2015,1,23,15,0.8175
Kathmandu Airport,366,2015,1,23,16,0.87
Kathmandu Airport,366,2015,1,23,17,0.7675
Kathmandu Airport,366,2015,1,23,18,0.3625
Kathmandu Airport,366,2015,1,23,19,0.355
Kathmandu Airport,366,2015,1,23,20,0.525
Kathmandu Airport,366,2015,1,23,21,0.6675
Kathmandu Airport,366,2015,1,23,22,0.5675
Kathmandu Airport,366,2015,1,23,23,0.635
Kathmandu Airport,366,2015,1,24,0,0.46
Kathmandu Airport,366,2015,1,24,1,0.6725
Kathmandu Airport,366,2015,1,24,2,0.4675
Kathmandu Airport,366,2015,1,24,3,0.8725
Kathmandu Airport,366,2015,1,24,4,0.9025
Kathmandu Airport,366,2015,1,24,5,0.74
Kathmandu Airport,366,2015,1,24,6,0.9575
Kathmandu Airport,366,2015,1,24,7,1.6625
Kathmandu Airport,366,2015,1,24,8,2.22
Kathmandu Airport,366,2015,1,24,9,2.14
Kathmandu Airport,366,2015,1,24,10,1.4
Kathmandu Airport,366,2015,1,24,11,1.4775
Kathmandu Airport,366,2015,1,24,12,1.01
Kathmandu Airport,366,2015,1,24,13,0.445
Kathmandu Airport,366,2015,1,24,14,1.03
Kathmandu Airport,366,2015,1,24,15,0.8625
Kathmandu Airport,366,2015,1,24,16,0.55
Kathmandu Airport,366,2015,1,24,17,0.4775
Kathmandu Airport,366,2015,1,24,18,0.3975
Kathmandu Airport,366,2015,1,24,19,0.4225
Kathmandu Airport,366,2015,1,24,20,0.4575
Kathmandu Airport,366,2015,1,24,21,0.7975
Kathmandu Airport,366,2015,1,24,22,0.465
Kathmandu Airport,366,2015,1,24,23,0.3925
Kathmandu Airport,366,2015,1,25,0,0.355
Kathmandu Airport,366,2015,1,25,1,0.5325
Kathmandu Airport,366,2015,1,25,2,0.2275
Kathmandu Airport,366,2015,1,25,3,0.75
Kathmandu Airport,366,2015,1,25,4,1.08
Kathmandu Airport,366,2015,1,25,5,1.095
Kathmandu Airport,366,2015,1,25,6,1.205
Kathmandu Airport,366,2015,1,25,7,0.9775
Kathmandu Airport,366,2015,1,25,8,1.1675
Kathmandu Airport,366,2015,1,25,9,2.2175
Kathmandu Airport,366,2015,1,25,10,1.5825
Kathmandu Airport,366,2015,1,25,11,1.23
Kathmandu Airport,366,2015,1,25,12,0.8925
Kathmandu Airport,366,2015,1,25,13,0.2975
Kathmandu Airport,366,2015,1,25,14,0.745
Kathmandu Airport,366,2015,1,25,15,0.705
Kathmandu Airport,366,2015,1,25,16,0.645
Kathmandu Airport,366,2015,1,25,17,0.74
Kathmandu Airport,366,2015,1,25,18,0.75
Kathmandu Airport,366,2015,1,25,19,0.68
Kathmandu Airport,366,2015,1,25,20,0.6175
Kathmandu Airport,366,2015,1,25,21,0.4575
Kathmandu Airport,366,2015,1,25,22,0.5575
Kathmandu Airport,366,2015,1,25,23,0.525
Kathmandu Airport,366,2015,1,26,0,0.6
Kathmandu Airport,366,2015,1,26,1,0.4825
Kathmandu Airport,366,2015,1,26,2,0.5325
Kathmandu Airport,366,2015,1,26,3,0.33
Kathmandu Airport,366,2015,1,26,4,0.79
Kathmandu Airport,366,2015,1,26,5,0.72
Kathmandu Airport,366,2015,1,26,6,0.7
Kathmandu Airport,366,2015,1,26,7,1.0925
Kathmandu Airport,366,2015,1,26,8,1.2525
Kathmandu Airport,366,2015,1,26,9,1.085
Kathmandu Airport,366,2015,1,26,10,1.1625
Kathmandu Airport,366,2015,1,26,11,0.7325
Kathmandu Airport,366,2015,1,26,12,0.83
Kathmandu Airport,366,2015,1,26,13,0.59
Kathmandu Airport,366,2015,1,26,14,0.375
Kathmandu Airport,366,2015,1,26,15,0.3375
Kathmandu Airport,366,2015,1,26,16,0.4875
Kathmandu Airport,366,2015,1,26,17,0.45
Kathmandu Airport,366,2015,1,26,18,0.4975
